,iso2,year,cases,sex,age
14845,GU,2003,5.0,m,65+
14846,GU,2004,3.0,m,65+
14847,GU,2005,4.0,m,65+
14848,GU,2006,6.0,m,65+
14849,GU,2007,0.0,m,65+
14850,GU,2008,4.0,m,65+
14851,GW,1996,36.0,m,65+
14852,GW,2000,19.0,m,65+
14853,GW,2002,34.0,m,65+
14854,GW,2003,27.0,m,65+
14855,GW,2004,51.0,m,65+
14856,GW,2005,42.0,m,65+
14857,GW,2006,24.0,m,65+
14858,GW,2008,30.0,m,65+
14859,GY,1995,7.0,m,65+
14860,GY,1996,7.0,m,65+
14861,GY,1997,8.0,m,65+
14862,GY,1998,12.0,m,65+
14863,GY,2000,9.0,m,65+
14864,GY,2001,1.0,m,65+
14865,GY,2002,23.0,m,65+
14866,GY,2003,13.0,m,65+
14867,GY,2005,20.0,m,65+
14868,GY,2006,5.0,m,65+
14869,GY,2007,8.0,m,65+
14870,GY,2008,11.0,m,65+
14871,HK,1997,593.0,m,65+
14872,HK,1999,432.0,m,65+
14873,HK,2000,578.0,m,65+
14874,HK,2001,519.0,m,65+
14875,HK,2002,543.0,m,65+
14876,HK,2003,472.0,m,65+
14877,HK,2004,477.0,m,65+
14878,HK,2005,453.0,m,65+
14879,HK,2006,439.0,m,65+
14880,HK,2007,425.0,m,65+
14881,HK,2008,414.0,m,65+
14882,HN,1995,58.0,m,65+
14883,HN,1996,21.0,m,65+
14884,HN,1997,28.0,m,65+
14885,HN,1998,50.0,m,65+
14886,HN,1999,52.0,m,65+
14887,HN,2000,43.0,m,65+
14888,HN,2001,27.0,m,65+
14889,HN,2002,24.0,m,65+
14890,HN,2003,17.0,m,65+
14891,HN,2004,18.0,m,65+
14892,HN,2005,152.0,m,65+
14893,HN,2006,147.0,m,65+
14894,HN,2007,180.0,m,65+
14895,HN,2008,174.0,m,65+
14896,HR,1995,141.0,m,65+
14897,HR,1997,117.0,m,65+
14898,HR,1998,129.0,m,65+
14899,HR,1999,45.0,m,65+
14900,HR,2001,64.0,m,65+
14901,HR,2002,43.0,m,65+
14902,HR,2003,60.0,m,65+
14903,HR,2004,53.0,m,65+
14904,HR,2005,34.0,m,65+
14905,HR,2006,48.0,m,65+
14906,HR,2008,47.0,m,65+
14907,HT,1996,97.0,m,65+
14908,HT,1997,162.0,m,65+
14909,HT,1998,142.0,m,65+
14910,HT,1999,145.0,m,65+
14911,HT,2000,118.0,m,65+
14912,HT,2001,112.0,m,65+
14913,HT,2002,148.0,m,65+
14914,HT,2003,147.0,m,65+
14915,HT,2004,176.0,m,65+
14916,HT,2005,156.0,m,65+
14917,HT,2006,174.0,m,65+
14918,HT,2007,192.0,m,65+
14919,HT,2008,175.0,m,65+
14920,HU,1996,105.0,m,65+
14921,HU,1997,69.0,m,65+
14922,HU,1998,59.0,m,65+
14923,HU,1999,47.0,m,65+
14924,HU,2000,27.0,m,65+
14925,HU,2001,42.0,m,65+
14926,HU,2002,39.0,m,65+
14927,HU,2003,38.0,m,65+
14928,HU,2004,63.0,m,65+
14929,HU,2005,39.0,m,65+
14930,HU,2006,33.0,m,65+
14931,HU,2007,35.0,m,65+
14932,HU,2008,24.0,m,65+
14933,ID,1995,109.0,m,65+
14934,ID,1996,510.0,m,65+
14935,ID,1997,753.0,m,65+
14936,ID,1998,1517.0,m,65+
14937,ID,1999,1697.0,m,65+
14938,ID,2001,1914.0,m,65+
14939,ID,2002,2891.0,m,65+
14940,ID,2003,3615.0,m,65+
14941,ID,2004,5197.0,m,65+
14942,ID,2005,6390.0,m,65+
14943,ID,2006,7348.0,m,65+
14944,ID,2007,6762.0,m,65+
14945,ID,2008,6831.0,m,65+
14946,IE,1998,19.0,m,65+
14947,IE,1999,19.0,m,65+
14948,IE,2000,12.0,m,65+
14949,IE,2001,7.0,m,65+
14950,IE,2002,6.0,m,65+
14951,IE,2003,11.0,m,65+
14952,IE,2004,10.0,m,65+
14953,IE,2005,6.0,m,65+
14954,IE,2006,13.0,m,65+
14955,IE,2007,26.0,m,65+
14956,IE,2008,13.0,m,65+
14957,IL,1996,33.0,m,65+
14958,IL,1997,43.0,m,65+
14959,IL,1998,30.0,m,65+
14960,IL,1999,27.0,m,65+
14961,IL,2000,31.0,m,65+
14962,IL,2001,42.0,m,65+
14963,IL,2002,23.0,m,65+
14964,IL,2003,25.0,m,65+
14965,IL,2004,16.0,m,65+
14966,IL,2005,14.0,m,65+
14967,IL,2006,10.0,m,65+
14968,IL,2007,17.0,m,65+
14969,IL,2008,25.0,m,65+
14970,IN,1995,68.0,m,65+
14971,IN,1996,213.0,m,65+
14972,IN,1997,245.0,m,65+
14973,IN,1998,419.0,m,65+
14974,IN,1999,1982.0,m,65+
14975,IN,2000,8534.0,m,65+
14976,IN,2001,7779.0,m,65+
14977,IN,2002,14960.0,m,65+
14978,IN,2003,18018.0,m,65+
14979,IN,2004,22388.0,m,65+
14980,IN,2005,24726.0,m,65+
14981,IN,2006,28716.0,m,65+
14982,IN,2007,31922.0,m,65+
14983,IN,2008,36079.0,m,65+
14984,IQ,1995,271.0,m,65+
14985,IQ,1997,208.0,m,65+
14986,IQ,1998,242.0,m,65+
14987,IQ,1999,376.0,m,65+
14988,IQ,2000,101.0,m,65+
14989,IQ,2001,142.0,m,65+
14990,IQ,2002,158.0,m,65+
14991,IQ,2003,143.0,m,65+
14992,IQ,2004,125.0,m,65+
14993,IQ,2005,148.0,m,65+
14994,IQ,2006,107.0,m,65+
14995,IQ,2007,126.0,m,65+
14996,IQ,2008,147.0,m,65+
14997,IR,1995,921.0,m,65+
14998,IR,1996,577.0,m,65+
14999,IR,1997,608.0,m,65+
15000,IR,1998,579.0,m,65+
15001,IR,1999,591.0,m,65+
15002,IR,2000,642.0,m,65+
15003,IR,2001,649.0,m,65+
15004,IR,2002,668.0,m,65+
15005,IR,2003,673.0,m,65+
15006,IR,2004,640.0,m,65+
15007,IR,2005,630.0,m,65+
15008,IR,2006,686.0,m,65+
15009,IR,2007,680.0,m,65+
15010,IR,2008,706.0,m,65+
15011,IS,1995,1.0,m,65+
15012,IS,1997,1.0,m,65+
15013,IS,1998,0.0,m,65+
15014,IS,2002,0.0,m,65+
15015,IS,2003,1.0,m,65+
15016,IS,2004,0.0,m,65+
15017,IS,2005,1.0,m,65+
15018,IS,2006,1.0,m,65+
15019,IS,2007,0.0,m,65+
15020,IS,2008,0.0,m,65+
15021,IT,1995,289.0,m,65+
15022,IT,1996,319.0,m,65+
15023,IT,1997,381.0,m,65+
15024,IT,1998,429.0,m,65+
15025,IT,1999,247.0,m,65+
15026,IT,2000,112.0,m,65+
15027,IT,2001,99.0,m,65+
15028,IT,2002,134.0,m,65+
15029,IT,2003,146.0,m,65+
15030,IT,2004,123.0,m,65+
15031,IT,2005,115.0,m,65+
15032,IT,2006,152.0,m,65+
15033,IT,2007,106.0,m,65+
15034,IT,2008,104.0,m,65+
15035,JM,1995,9.0,m,65+
15036,JM,1996,3.0,m,65+
15037,JM,1997,1.0,m,65+
15038,JM,1998,7.0,m,65+
15039,JM,1999,6.0,m,65+
15040,JM,2000,5.0,m,65+
15041,JM,2001,1.0,m,65+
15042,JM,2002,4.0,m,65+
15043,JM,2003,6.0,m,65+
15044,JM,2004,10.0,m,65+
15045,JM,2005,7.0,m,65+
15046,JM,2006,9.0,m,65+
15047,JM,2008,5.0,m,65+
15048,JO,1995,11.0,m,65+
15049,JO,1996,9.0,m,65+
15050,JO,1997,22.0,m,65+
15051,JO,1998,6.0,m,65+
15052,JO,1999,2.0,m,65+
15053,JO,2000,2.0,m,65+
15054,JO,2001,7.0,m,65+
15055,JO,2002,5.0,m,65+
15056,JO,2003,0.0,m,65+
15057,JO,2004,0.0,m,65+
15058,JO,2005,5.0,m,65+
15059,JO,2006,10.0,m,65+
15060,JO,2007,5.0,m,65+
15061,JO,2008,5.0,m,65+
15062,JP,1995,4089.0,m,65+
15063,JP,1996,3639.0,m,65+
15064,JP,1997,4055.0,m,65+
15065,JP,1998,3545.0,m,65+
15066,JP,1999,4117.0,m,65+
15067,JP,2000,3816.0,m,65+
15068,JP,2001,3840.0,m,65+
15069,JP,2002,3747.0,m,65+
15070,JP,2003,3731.0,m,65+
15071,JP,2004,3759.0,m,65+
15072,JP,2005,3867.0,m,65+
15073,JP,2006,3728.0,m,65+
15074,JP,2007,3678.0,m,65+
15075,JP,2008,3482.0,m,65+
15076,KE,1995,296.0,m,65+
15077,KE,1996,311.0,m,65+
15078,KE,1997,284.0,m,65+
15079,KE,1998,382.0,m,65+
15080,KE,1999,405.0,m,65+
15081,KE,2000,414.0,m,65+
15082,KE,2001,443.0,m,65+
15083,KE,2002,433.0,m,65+
15084,KE,2003,567.0,m,65+
15085,KE,2004,576.0,m,65+
15086,KE,2005,590.0,m,65+
15087,KE,2006,645.0,m,65+
15088,KE,2007,601.0,m,65+
15089,KE,2008,583.0,m,65+
15090,KG,1995,30.0,m,65+
15091,KG,1996,40.0,m,65+
15092,KG,1997,38.0,m,65+
15093,KG,1998,21.0,m,65+
15094,KG,1999,49.0,m,65+
15095,KG,2000,46.0,m,65+
15096,KG,2001,44.0,m,65+
15097,KG,2002,45.0,m,65+
15098,KG,2003,70.0,m,65+
15099,KG,2004,69.0,m,65+
15100,KG,2005,84.0,m,65+
15101,KG,2006,75.0,m,65+
15102,KG,2007,63.0,m,65+
15103,KG,2008,53.0,m,65+
15104,KH,1995,707.0,m,65+
15105,KH,1996,726.0,m,65+
15106,KH,1998,924.0,m,65+
15107,KH,1999,1089.0,m,65+
15108,KH,2000,1058.0,m,65+
15109,KH,2001,1037.0,m,65+
15110,KH,2002,1432.0,m,65+
15111,KH,2003,1487.0,m,65+
15112,KH,2004,1538.0,m,65+
15113,KH,2005,1811.0,m,65+
15114,KH,2006,1665.0,m,65+
15115,KH,2007,1644.0,m,65+
15116,KH,2008,1683.0,m,65+
15117,KI,1996,2.0,m,65+
15118,KI,1997,1.0,m,65+
15119,KI,1998,1.0,m,65+
15120,KI,1999,3.0,m,65+
15121,KI,2000,2.0,m,65+
15122,KI,2001,3.0,m,65+
15123,KI,2003,0.0,m,65+
15124,KI,2004,3.0,m,65+
15125,KI,2005,1.0,m,65+
15126,KI,2006,7.0,m,65+
15127,KI,2007,3.0,m,65+
15128,KI,2008,5.0,m,65+
15129,KM,1995,4.0,m,65+
15130,KM,1996,8.0,m,65+
15131,KM,1998,0.0,m,65+
15132,KM,2000,4.0,m,65+
15133,KM,2001,5.0,m,65+
15134,KM,2002,3.0,m,65+
15135,KM,2003,3.0,m,65+
15136,KM,2005,4.0,m,65+
15137,KM,2006,1.0,m,65+
15138,KM,2008,5.0,m,65+
15139,KN,2008,0.0,m,65+
15140,KP,1997,240.0,m,65+
15141,KP,1998,25.0,m,65+
15142,KP,1999,30.0,m,65+
15143,KP,2000,651.0,m,65+
15144,KP,2001,606.0,m,65+
15145,KP,2002,745.0,m,65+
15146,KP,2003,634.0,m,65+
15147,KP,2004,460.0,m,65+
15148,KP,2005,485.0,m,65+
15149,KP,2006,591.0,m,65+
15150,KP,2007,674.0,m,65+
15151,KP,2008,948.0,m,65+
15152,KR,1995,1225.0,m,65+
15153,KR,1996,1116.0,m,65+
15154,KR,1997,1099.0,m,65+
15155,KR,1998,1119.0,m,65+
15156,KR,1999,1136.0,m,65+
15157,KR,2000,901.0,m,65+
15158,KR,2001,1361.0,m,65+
15159,KR,2002,1390.0,m,65+
15160,KR,2003,1472.0,m,65+
15161,KR,2004,1595.0,m,65+
15162,KR,2005,1669.0,m,65+
15163,KR,2006,1698.0,m,65+
15164,KR,2007,1684.0,m,65+
15165,KR,2008,1848.0,m,65+
15166,KW,1995,0.0,m,65+
15167,KW,1996,1.0,m,65+
15168,KW,1997,7.0,m,65+
15169,KW,1998,5.0,m,65+
15170,KW,1999,4.0,m,65+
15171,KW,2000,5.0,m,65+
15172,KW,2001,6.0,m,65+
15173,KW,2002,3.0,m,65+
15174,KW,2003,5.0,m,65+
15175,KW,2004,7.0,m,65+
15176,KW,2005,3.0,m,65+
15177,KW,2006,3.0,m,65+
15178,KW,2007,5.0,m,65+
15179,KW,2008,9.0,m,65+
15180,KY,1998,1.0,m,65+
15181,KY,1999,0.0,m,65+
15182,KY,2003,0.0,m,65+
15183,KY,2004,0.0,m,65+
15184,KY,2006,0.0,m,65+
15185,KY,2007,0.0,m,65+
15186,KZ,1997,211.0,m,65+
15187,KZ,1998,78.0,m,65+
15188,KZ,1999,165.0,m,65+
15189,KZ,2000,218.0,m,65+
15190,KZ,2001,211.0,m,65+
15191,KZ,2002,212.0,m,65+
15192,KZ,2004,196.0,m,65+
15193,KZ,2005,175.0,m,65+
15194,KZ,2006,169.0,m,65+
15195,KZ,2007,150.0,m,65+
15196,KZ,2008,160.0,m,65+
15197,LA,1995,55.0,m,65+
15198,LA,1996,84.0,m,65+
15199,LA,1997,124.0,m,65+
15200,LA,1998,152.0,m,65+
15201,LA,1999,191.0,m,65+
15202,LA,2000,176.0,m,65+
15203,LA,2001,164.0,m,65+
15204,LA,2002,185.0,m,65+
15205,LA,2003,196.0,m,65+
15206,LA,2004,268.0,m,65+
15207,LA,2005,352.0,m,65+
15208,LA,2006,354.0,m,65+
15209,LA,2007,350.0,m,65+
15210,LA,2008,373.0,m,65+
15211,LB,1995,10.0,m,65+
15212,LB,1996,19.0,m,65+
15213,LB,1997,17.0,m,65+
15214,LB,1998,17.0,m,65+
15215,LB,1999,11.0,m,65+
15216,LB,2000,14.0,m,65+
15217,LB,2001,8.0,m,65+
15218,LB,2002,9.0,m,65+
15219,LB,2003,7.0,m,65+
15220,LB,2004,6.0,m,65+
15221,LB,2005,8.0,m,65+
15222,LB,2006,8.0,m,65+
15223,LB,2007,5.0,m,65+
15224,LB,2008,6.0,m,65+
15225,LC,1997,1.0,m,65+
15226,LC,1998,1.0,m,65+
15227,LC,2000,2.0,m,65+
15228,LC,2003,2.0,m,65+
15229,LC,2004,2.0,m,65+
15230,LC,2005,2.0,m,65+
15231,LC,2008,1.0,m,65+
15232,LK,1995,261.0,m,65+
15233,LK,1996,253.0,m,65+
15234,LK,1997,271.0,m,65+
15235,LK,1998,304.0,m,65+
15236,LK,1999,325.0,m,65+
15237,LK,2000,360.0,m,65+
15238,LK,2001,336.0,m,65+
15239,LK,2002,366.0,m,65+
15240,LK,2003,389.0,m,65+
15241,LK,2004,371.0,m,65+
15242,LK,2005,424.0,m,65+
15243,LK,2006,402.0,m,65+
15244,LK,2007,412.0,m,65+
15245,LK,2008,415.0,m,65+
15246,LR,1996,9.0,m,65+
15247,LR,1998,11.0,m,65+
15248,LR,2000,26.0,m,65+
15249,LR,2001,11.0,m,65+
15250,LR,2002,44.0,m,65+
15251,LR,2003,23.0,m,65+
15252,LR,2004,51.0,m,65+
15253,LR,2005,65.0,m,65+
15254,LR,2006,97.0,m,65+
15255,LR,2008,98.0,m,65+
15256,LS,1995,88.0,m,65+
15257,LS,1996,87.0,m,65+
15258,LS,1997,69.0,m,65+
15259,LS,1998,87.0,m,65+
15260,LS,2000,76.0,m,65+
15261,LS,2002,80.0,m,65+
15262,LS,2003,83.0,m,65+
15263,LS,2004,78.0,m,65+
15264,LS,2005,37.0,m,65+
15265,LS,2006,49.0,m,65+
15266,LS,2007,28.0,m,65+
15267,LS,2008,138.0,m,65+
15268,LT,1995,77.0,m,65+
15269,LT,1996,82.0,m,65+
15270,LT,1997,98.0,m,65+
15271,LT,1998,57.0,m,65+
15272,LT,1999,67.0,m,65+
15273,LT,2000,68.0,m,65+
15274,LT,2001,76.0,m,65+
15275,LT,2002,59.0,m,65+
15276,LT,2003,60.0,m,65+
15277,LT,2004,71.0,m,65+
15278,LT,2005,67.0,m,65+
15279,LT,2006,74.0,m,65+
15280,LT,2007,76.0,m,65+
15281,LT,2008,71.0,m,65+
15282,LU,1996,2.0,m,65+
15283,LU,1997,3.0,m,65+
15284,LU,1998,0.0,m,65+
15285,LU,2001,2.0,m,65+
15286,LU,2002,1.0,m,65+
15287,LU,2003,2.0,m,65+
15288,LU,2004,1.0,m,65+
15289,LU,2005,2.0,m,65+
15290,LU,2006,3.0,m,65+
15291,LU,2007,0.0,m,65+
15292,LU,2008,0.0,m,65+
15293,LV,1995,30.0,m,65+
15294,LV,1996,42.0,m,65+
15295,LV,1997,29.0,m,65+
15296,LV,1998,35.0,m,65+
15297,LV,1999,30.0,m,65+
15298,LV,2000,34.0,m,65+
15299,LV,2001,32.0,m,65+
15300,LV,2002,26.0,m,65+
15301,LV,2003,32.0,m,65+
15302,LV,2004,38.0,m,65+
15303,LV,2005,34.0,m,65+
15304,LV,2006,26.0,m,65+
15305,LV,2008,27.0,m,65+
15306,LY,1995,21.0,m,65+
15307,LY,1996,19.0,m,65+
15308,LY,1999,33.0,m,65+
15309,LY,2000,32.0,m,65+
15310,LY,2003,19.0,m,65+
15311,LY,2004,20.0,m,65+
15312,LY,2005,35.0,m,65+
15313,LY,2006,23.0,m,65+
15314,LY,2007,10.0,m,65+
15315,LY,2008,19.0,m,65+
15316,MA,1995,553.0,m,65+
15317,MA,1996,583.0,m,65+
15318,MA,1997,557.0,m,65+
15319,MA,1998,527.0,m,65+
15320,MA,1999,562.0,m,65+
15321,MA,2000,595.0,m,65+
15322,MA,2001,606.0,m,65+
15323,MA,2002,577.0,m,65+
15324,MA,2003,550.0,m,65+
15325,MA,2004,539.0,m,65+
15326,MA,2005,591.0,m,65+
15327,MA,2006,551.0,m,65+
15328,MA,2007,529.0,m,65+
15329,MA,2008,589.0,m,65+
15330,MC,1999,0.0,m,65+
15331,MD,1995,15.0,m,65+
15332,MD,1996,5.0,m,65+
15333,MD,1997,13.0,m,65+
15334,MD,1998,16.0,m,65+
15335,MD,1999,14.0,m,65+
15336,MD,2000,6.0,m,65+
15337,MD,2001,32.0,m,65+
15338,MD,2002,33.0,m,65+
15339,MD,2003,25.0,m,65+
15340,MD,2004,42.0,m,65+
15341,MD,2005,31.0,m,65+
15342,MD,2006,32.0,m,65+
15343,MD,2007,35.0,m,65+
15344,MD,2008,32.0,m,65+
15345,ME,2005,8.0,m,65+
15346,ME,2007,3.0,m,65+
15347,ME,2008,1.0,m,65+
15348,MG,1995,242.0,m,65+
15349,MG,1996,285.0,m,65+
15350,MG,1998,282.0,m,65+
15351,MG,2001,404.0,m,65+
15352,MG,2002,398.0,m,65+
15353,MG,2003,438.0,m,65+
15354,MG,2004,300.0,m,65+
15355,MG,2005,333.0,m,65+
15356,MG,2006,458.0,m,65+
15357,MG,2007,438.0,m,65+
15358,MG,2008,465.0,m,65+
15359,MH,1996,0.0,m,65+
15360,MH,1998,0.0,m,65+
15361,MH,1999,0.0,m,65+
15362,MH,2000,3.0,m,65+
15363,MH,2001,0.0,m,65+
15364,MH,2002,2.0,m,65+
15365,MH,2003,2.0,m,65+
15366,MH,2005,1.0,m,65+
15367,MH,2007,0.0,m,65+
15368,MH,2008,0.0,m,65+
15369,MK,1995,24.0,m,65+
15370,MK,1996,22.0,m,65+
15371,MK,1997,21.0,m,65+
15372,MK,1998,13.0,m,65+
15373,MK,1999,5.0,m,65+
15374,MK,2000,14.0,m,65+
15375,MK,2001,16.0,m,65+
15376,MK,2002,7.0,m,65+
15377,MK,2003,17.0,m,65+
15378,MK,2004,15.0,m,65+
15379,MK,2005,13.0,m,65+
15380,MK,2006,7.0,m,65+
15381,MK,2007,19.0,m,65+
15382,MK,2008,15.0,m,65+
15383,ML,1995,102.0,m,65+
15384,ML,1996,136.0,m,65+
15385,ML,1997,164.0,m,65+
15386,ML,1998,130.0,m,65+
15387,ML,1999,129.0,m,65+
15388,ML,2000,144.0,m,65+
15389,ML,2002,72.0,m,65+
15390,ML,2003,115.0,m,65+
15391,ML,2004,147.0,m,65+
15392,ML,2005,193.0,m,65+
15393,ML,2006,216.0,m,65+
15394,ML,2007,213.0,m,65+
15395,ML,2008,250.0,m,65+
15396,MM,1995,298.0,m,65+
15397,MM,1996,400.0,m,65+
15398,MM,1997,441.0,m,65+
15399,MM,1998,438.0,m,65+
15400,MM,1999,540.0,m,65+
15401,MM,2000,836.0,m,65+
15402,MM,2001,931.0,m,65+
15403,MM,2002,1067.0,m,65+
15404,MM,2003,1296.0,m,65+
15405,MM,2004,1567.0,m,65+
15406,MM,2005,1764.0,m,65+
15407,MM,2006,2033.0,m,65+
15408,MM,2007,2155.0,m,65+
15409,MM,2008,2235.0,m,65+
15410,MN,1994,1.0,m,65+
15411,MN,1995,15.0,m,65+
15412,MN,1996,19.0,m,65+
15413,MN,1997,17.0,m,65+
15414,MN,1998,22.0,m,65+
15415,MN,1999,26.0,m,65+
15416,MN,2000,23.0,m,65+
15417,MN,2001,36.0,m,65+
15418,MN,2002,47.0,m,65+
15419,MN,2003,39.0,m,65+
15420,MN,2004,43.0,m,65+
15421,MN,2005,36.0,m,65+
15422,MN,2006,41.0,m,65+
15423,MN,2007,34.0,m,65+
15424,MN,2008,36.0,m,65+
15425,MO,1995,16.0,m,65+
15426,MO,1996,26.0,m,65+
15427,MO,1997,55.0,m,65+
15428,MO,1998,56.0,m,65+
15429,MO,2000,17.0,m,65+
15430,MO,2001,23.0,m,65+
15431,MO,2002,21.0,m,65+
15432,MO,2003,27.0,m,65+
15433,MO,2004,14.0,m,65+
15434,MO,2005,22.0,m,65+
15435,MO,2006,19.0,m,65+
15436,MO,2007,13.0,m,65+
15437,MO,2008,13.0,m,65+
15438,MP,1995,3.0,m,65+
15439,MP,1996,1.0,m,65+
15440,MP,1998,2.0,m,65+
15441,MP,2000,2.0,m,65+
15442,MP,2001,0.0,m,65+
15443,MP,2002,2.0,m,65+
15444,MP,2003,2.0,m,65+
15445,MP,2004,0.0,m,65+
15446,MP,2005,2.0,m,65+
15447,MP,2006,0.0,m,65+
15448,MP,2007,2.0,m,65+
15449,MP,2008,3.0,m,65+
15450,MR,1997,185.0,m,65+
15451,MR,1999,92.0,m,65+
15452,MR,2004,108.0,m,65+
15453,MR,2006,96.0,m,65+
15454,MR,2007,83.0,m,65+
15455,MR,2008,90.0,m,65+
15456,MS,2003,1.0,m,65+
15457,MS,2004,0.0,m,65+
15458,MT,1995,0.0,m,65+
15459,MT,1996,1.0,m,65+
15460,MT,1997,1.0,m,65+
15461,MT,1998,3.0,m,65+
15462,MT,2002,0.0,m,65+
15463,MT,2003,0.0,m,65+
15464,MT,2004,0.0,m,65+
15465,MT,2005,0.0,m,65+
15466,MT,2006,1.0,m,65+
15467,MT,2007,3.0,m,65+
15468,MT,2008,0.0,m,65+
15469,MU,1995,8.0,m,65+
15470,MU,1998,19.0,m,65+
15471,MU,1999,12.0,m,65+
15472,MU,2000,8.0,m,65+
15473,MU,2002,4.0,m,65+
15474,MU,2003,9.0,m,65+
15475,MU,2004,5.0,m,65+
15476,MU,2006,6.0,m,65+
15477,MU,2007,6.0,m,65+
15478,MU,2008,8.0,m,65+
15479,MV,1995,6.0,m,65+
15480,MV,1996,8.0,m,65+
15481,MV,1997,8.0,m,65+
15482,MV,1998,2.0,m,65+
15483,MV,1999,8.0,m,65+
15484,MV,2000,3.0,m,65+
15485,MV,2001,1.0,m,65+
15486,MV,2002,8.0,m,65+
15487,MV,2003,4.0,m,65+
15488,MV,2004,6.0,m,65+
15489,MV,2005,5.0,m,65+
15490,MV,2006,6.0,m,65+
15491,MV,2007,5.0,m,65+
15492,MV,2008,3.0,m,65+
15493,MW,1995,89.0,m,65+
15494,MW,1996,110.0,m,65+
15495,MW,1997,101.0,m,65+
15496,MW,1998,151.0,m,65+
15497,MW,1999,126.0,m,65+
15498,MW,2000,114.0,m,65+
15499,MW,2001,129.0,m,65+
15500,MW,2003,128.0,m,65+
15501,MW,2004,124.0,m,65+
15502,MW,2005,157.0,m,65+
15503,MW,2006,182.0,m,65+
15504,MW,2007,158.0,m,65+
15505,MW,2008,176.0,m,65+
15506,MX,1996,469.0,m,65+
15507,MX,1998,892.0,m,65+
15508,MX,1999,1128.0,m,65+
15509,MX,2000,1126.0,m,65+
15510,MX,2001,1566.0,m,65+
15511,MX,2002,1144.0,m,65+
15512,MX,2003,1352.0,m,65+
15513,MX,2004,1209.0,m,65+
15514,MX,2005,1288.0,m,65+
15515,MX,2006,1215.0,m,65+
15516,MX,2007,1226.0,m,65+
15517,MX,2008,1213.0,m,65+
15518,MY,1995,1072.0,m,65+
15519,MY,1996,868.0,m,65+
15520,MY,1997,1123.0,m,65+
15521,MY,1998,1282.0,m,65+
15522,MY,1999,880.0,m,65+
15523,MY,2000,891.0,m,65+
15524,MY,2001,738.0,m,65+
15525,MY,2002,844.0,m,65+
15526,MY,2003,1601.0,m,65+
15527,MY,2004,1535.0,m,65+
15528,MY,2005,1507.0,m,65+
15529,MY,2006,496.0,m,65+
15530,MY,2007,1395.0,m,65+
15531,MY,2008,1543.0,m,65+
15532,MZ,1995,320.0,m,65+
15533,MZ,1996,275.0,m,65+
15534,MZ,1997,313.0,m,65+
15535,NC,1995,3.0,m,65+
15536,NC,1996,3.0,m,65+
15537,NC,1999,7.0,m,65+
15538,NC,2000,4.0,m,65+
15539,NC,2001,6.0,m,65+
15540,NC,2002,3.0,m,65+
15541,NC,2003,3.0,m,65+
15542,NC,2004,2.0,m,65+
15543,NC,2005,0.0,m,65+
15544,NC,2007,2.0,m,65+
15545,NC,2008,2.0,m,65+
15546,NE,1997,25.0,m,65+
15547,NE,1998,61.0,m,65+
15548,NE,2000,78.0,m,65+
15549,NE,2003,169.0,m,65+
15550,NE,2005,198.0,m,65+
15551,NE,2006,217.0,m,65+
15552,NE,2007,249.0,m,65+
15553,NE,2008,333.0,m,65+
15554,NG,1995,515.0,m,65+
15555,NG,1996,309.0,m,65+
15556,NG,1997,338.0,m,65+
15557,NG,1998,369.0,m,65+
15558,NG,2000,463.0,m,65+
15559,NG,2001,488.0,m,65+
15560,NG,2002,534.0,m,65+
15561,NG,2003,719.0,m,65+
15562,NG,2004,1267.0,m,65+
15563,NG,2005,950.0,m,65+
15564,NG,2006,897.0,m,65+
15565,NG,2007,1341.0,m,65+
15566,NG,2008,1267.0,m,65+
15567,NI,1995,92.0,m,65+
15568,NI,1996,94.0,m,65+
15569,NI,1997,83.0,m,65+
15570,NI,1998,110.0,m,65+
15571,NI,1999,85.0,m,65+
15572,NI,2000,90.0,m,65+
15573,NI,2001,95.0,m,65+
15574,NI,2002,74.0,m,65+
15575,NI,2003,65.0,m,65+
15576,NI,2004,72.0,m,65+
15577,NI,2005,79.0,m,65+
15578,NI,2006,72.0,m,65+
15579,NI,2007,91.0,m,65+
15580,NI,2008,67.0,m,65+
15581,NL,1995,10.0,m,65+
15582,NL,1996,34.0,m,65+
15583,NL,1997,31.0,m,65+
15584,NL,1998,26.0,m,65+
15585,NL,1999,19.0,m,65+
15586,NL,2000,21.0,m,65+
15587,NL,2001,24.0,m,65+
15588,NL,2002,20.0,m,65+
15589,NL,2003,15.0,m,65+
15590,NL,2004,31.0,m,65+
15591,NL,2005,19.0,m,65+
15592,NL,2006,19.0,m,65+
15593,NL,2007,15.0,m,65+
15594,NL,2008,19.0,m,65+
15595,NO,1995,12.0,m,65+
15596,NO,1996,24.0,m,65+
15597,NO,1997,27.0,m,65+
15598,NO,1998,17.0,m,65+
15599,NO,1999,1.0,m,65+
15600,NO,2001,8.0,m,65+
15601,NO,2002,4.0,m,65+
15602,NO,2003,2.0,m,65+
15603,NO,2004,2.0,m,65+
15604,NO,2005,3.0,m,65+
15605,NO,2006,1.0,m,65+
15606,NO,2008,3.0,m,65+
15607,NP,1996,407.0,m,65+
15608,NP,1998,480.0,m,65+
15609,NP,1999,799.0,m,65+
15610,NP,2000,772.0,m,65+
15611,NP,2001,775.0,m,65+
15612,NP,2002,758.0,m,65+
15613,NP,2003,735.0,m,65+
15614,NP,2004,763.0,m,65+
